module,key,applied_translation,status,file,backup
mangoUI,ui.components.emailRecipient.USER,用戶,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.emailRecipient.MAILING_LIST,郵件列表,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.selectUsers,選擇用戶,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.selectMailingLists,選擇郵件列表,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceSaved,資料來源'{0}'保存,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceSaveError,錯誤保存資料來源：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceGetError,錯誤檢索資料來源：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceConfirmDelete,刪除資料來源'{0}'？,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceDeleted,資料來源'{0}'已刪除,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceDeleteError,錯誤刪除資料來源：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceEditor,資料來源編輯器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataSourceStatus,資料來源狀態,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataPointSaved,資料點'{0}'保存,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataPointSaveError,錯誤保存資料點：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataPointGetError,錯誤檢索資料點：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataPointConfirmDelete,刪除資料點'{0}'？,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataPointDeleted,資料點'{0}'已刪除,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataPointDeleteError,錯誤刪除資料點：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.dataPointEditor,資料點編輯器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.editXDataPoints,編輯{0}資料點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.createPointNotSupported,不支持建立類型的“ {0}”,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.queryPredicate.in,在數組中,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.queryProperty.pointFolderId,層次結構檔案夾ID,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.queryProperty.tag,標籤,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.confirmDeleteUser,該用戶將被永久刪除,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.userSaved,用戶{0}保存,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorSavingUser,錯誤保存用戶'{0}' -  {1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorSendingEmail,錯誤將電子郵件發送到'{0}' -  {1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.emailSent,電子郵件發送到'{0}',applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.userDeleted,用戶'{0}'已刪除,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorDeletingUser,錯誤刪除用戶'{0}' -  {1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorSwitchingUser,錯誤切換到用戶'{0}' -  {1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.switchedUser,將用戶切換到'{0}',applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorSavingSetting,保存錯誤系統設定,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorSavingSettings,錯誤保存系統設定：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorOnProperty,'{0}'在屬性上'{1}',applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorOnLine,'{0}'在行{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorOnLineCol,'{0}'在行{1}，列{2},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.eventDetectorList,點事件檢測器列表,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.eventDetectorEditor,點事件檢測器編輯器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.durationEditor,持續時間編輯器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.noItemsToList,沒有要列出的項目,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.loadingItems,載入項目...,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.loadMore,載入更多（{0}剩餘）,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.errorLoadingChildren,錯誤載入孩子：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.maSerialPortSelect,串行埠號選擇,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.maHeatMap,熱圖,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.eventTypeFilter,事件類型過濾器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.publisherList,發布者列表,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.publisherSelect,發布者選擇,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.publisherEditor,發布者編輯,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.maTileMap,瓷磚地圖,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.components.tagHierarchy,標籤層次結構,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.select,選擇事件檢測器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.create,建立事件檢測器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.edit,編輯事件檢測器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.type,事件檢測器類型,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.name,事件檢測器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.plural,事件探測器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.confirmDelete,刪除事件檢測器'{0}'？,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.deleted,事件檢測器'{0}'刪除,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.saved,事件檢測器'{0}'保存,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.count,{0，複數，= 0 {建立事件檢測器} = 1 {1事件檢測器}其他{＃事件檢測器}}}},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.eventDetectors.for,{0}的事件檢測器,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,systemSettings.backupTimeHour,備份小時,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,systemSettings.backupTimeMinute,備份分鐘,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,systemSettings.lastUpgrade,最後升級,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,systemSettings.comm.virtual.serialClientSocketBridgeSettings.ipWhiteList,遠端IP白名單,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.auditTrail,審核步道,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.internalMetrics,內部指標,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.workItems,工作項目,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.threads,線程,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.downloadThreadDump,下載線程轉儲,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.noSqlPointValueDatabaseSize,NOSQL點值資料庫大小,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.fileDataSize,命令大小,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.formatfiledataCount,（{0}檔案）,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.eventsCount,事件很重要,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.id,ID,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.cpuTime,CPU時間,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.userTime,用戶時間,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.state,狀態,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.queueCounts,隊列計數,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.highPriority,優先級,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.mediumPriority,中等優先級,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.lowPriority,優先級低,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.noneFound,沒有發現,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.className,班級名稱,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
mangoUI,ui.settings.systemStatus.count,數數,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\mangoUI\classes\i18n_zh.properties.apply.20250929171325.bak
