module,key,old_zh,proposed_translation,action
mangoUI,ui.app.deletePage,刪除頁面,刪除頁面,no_change
mangoUI,ui.app.editNameAndPermissions,編輯名稱和權限,編輯名稱和權限,no_change
mangoUI,ui.app.na,N/A。,N/A。,no_change
mangoUI,ui.app.hasNotes,有筆記,有筆記,no_change
mangoUI,ui.app.errorCheckingForUpgrades,錯誤檢查升級 -  {0},錯誤檢查升級 -  {0},no_change
mangoUI,ui.app.eventAudioFiles,事件音頻和通知,事件音頻和通知,no_change
mangoUI,ui.app.audioFile,音頻文件,音頻檔案,will_replace
mangoUI,ui.app.eventLevel,事件級別,事件級別,no_change
mangoUI,ui.app.readMessageAloud,大聲朗讀消息,大聲朗讀消息,no_change
mangoUI,ui.app.visualNotification,視覺通知,視覺通知,no_change
mangoUI,ui.app.simplify,簡化,簡化,no_change
mangoUI,ui.app.simplifyTolerance,簡化公差,簡化公差,no_change
mangoUI,ui.app.autoSimplifyTolerance,自動公差,自動公差,no_change
mangoUI,ui.app.authTokens,身份令牌,身份令牌,no_change
mangoUI,ui.app.editUserX,編輯用戶{0},編輯用戶{0},no_change
mangoUI,ui.app.expiryPreset,快速到期日期,快速到期日期,no_change
mangoUI,ui.app.expiryDate,到期日,到期日,no_change
mangoUI,ui.app.authToken,身份驗證令牌,身份驗證令牌,no_change
mangoUI,ui.app.createAuthToken,創建auth令牌,建立auth令牌,will_replace
mangoUI,ui.app.revokeAuthTokensForUser,撤銷{0}的驗證令牌,撤銷{0}的驗證令牌,no_change
mangoUI,ui.app.revokeAllAuthTokens,撤銷所有授權令牌,撤銷所有授權令牌,no_change
mangoUI,ui.app.confirmRevokeAuthTokensForUser,撤銷{0}的身份驗證令牌？,撤銷{0}的身份驗證令牌？,no_change
mangoUI,ui.app.confirmRevokeAllAuthTokens,撤銷所有用戶的所有身份驗證令牌？這將更改用於簽署JWT Auth令牌的私鑰。,撤銷所有用戶的所有身份驗證令牌？這將更改用於簽署JWT Auth令牌的私鑰。,no_change
mangoUI,ui.app.revokeAuthTokensForUserSuccess,成功撤銷了{0}的身份驗證令牌,成功撤銷了{0}的身份驗證令牌,no_change
mangoUI,ui.app.revokeAuthTokensForUserFailure,無法撤銷{0}的身份驗證令牌：{1},無法撤銷{0}的身份驗證令牌：{1},no_change
mangoUI,ui.app.revokeAllAuthTokensSuccess,成功撤銷了所有身份驗證令牌,成功撤銷了所有身份驗證令牌,no_change
mangoUI,ui.app.revokeAllAuthTokensFailure,無法撤銷所有身份驗證令牌：{0},無法撤銷所有身份驗證令牌：{0},no_change
mangoUI,ui.app.createAuthTokenSuccess,創建了身份驗證令牌,建立了身份驗證令牌,will_replace
mangoUI,ui.app.createAuthTokenFailure,無法創建身份驗證令牌：{0},無法建立身份驗證令牌：{0},will_replace
mangoUI,ui.app.deleteSelectedPoints,刪除選定的數據點,刪除選定的資料點,will_replace
mangoUI,ui.app.xidShort,XID,XID,no_change
mangoUI,ui.app.null,<NULL>,<NULL>,no_change
mangoUI,ui.app.pointXofX,{1}的點{0},{1}的點{0},no_change
mangoUI,ui.app.xPointsSelectedLong,{0，複數，= 0 {無數據點} = 1 {1 data Point}其他{＃數據點}}選擇,{0，複數，= 0 {無資料點} = 1 {1 data Point}其他{＃資料點}}選擇,will_replace
mangoUI,ui.app.fixedTagValue,固定標籤值,固定標籤值,no_change
mangoUI,ui.app.noTags,沒有標籤，在下面添加一個,沒有標籤，在下面新增一個,will_replace
mangoUI,ui.app.newTagWatchList,新標籤觀察列表,新標籤觀察列表,no_change
mangoUI,ui.app.sortBy,按''{0}''排序,按''{0}''排序,no_change
mangoUI,ui.app.resetColumn,重置列''{0}''',重置列''{0}''',no_change
mangoUI,ui.app.nullColumn,設置列'{0}''to null,設定列'{0}''to null,will_replace
mangoUI,ui.app.removeTag,刪除標籤''{0}'',刪除標籤''{0}'',no_change
mangoUI,ui.app.selectAll,選擇全部,選擇全部,no_change
mangoUI,ui.app.deselectAll,取消選擇,取消選擇,no_change
mangoUI,ui.app.bulkEditNoChanges,沒有改變,沒有改變,no_change
mangoUI,ui.app.bulkEditNoPointsSelected,未選擇數據點,未選擇資料點,will_replace
mangoUI,ui.app.bulkEditConfirmEdit,編輯{0，複數，= 1 {1 data Point}其他{＃數據點}}？,編輯{0，複數，= 1 {1 data Point}其他{＃資料點}}？,will_replace
mangoUI,ui.app.bulkEditConfirmDelete,刪除{0，複數，= 1 {1 data Point}其他{＃數據點}}？,刪除{0，複數，= 1 {1 data Point}其他{＃資料點}}？,will_replace
mangoUI,ui.app.bulkEditConfirmPurge,{0，複數，= 1 {1 data Point}的清除點值其他{＃data Point}}？,{0，複數，= 1 {1 data Point}的清除點值其他{＃data Point}}？,no_change
mangoUI,ui.app.bulkEditConfirmPurgeDataSource,數據源的清除點值'{0}'？,資料來源的清除點值'{0}'？,will_replace
mangoUI,ui.app.errorStartingBulkEdit,錯誤開始編輯：{0},錯誤開始編輯：{0},no_change
mangoUI,ui.app.bulkEditCancelled,編輯取消，處理{1}點的處理{0}，{2}有錯誤。,編輯取消，處理{1}點的處理{0}，{2}有錯誤。,no_change
mangoUI,ui.app.bulkEditTimedOut,編輯時間，{1}點的處理{0}，{2}有錯誤。,編輯時間，{1}點的處理{0}，{2}有錯誤。,no_change
mangoUI,ui.app.bulkEditError,編輯錯誤，{1}點的處理{0}，{2}有錯誤。錯誤：{3},編輯錯誤，{1}點的處理{0}，{2}有錯誤。錯誤：{3},no_change
mangoUI,ui.app.bulkEditSuccess,編輯成功完成，處理了所有{0}點，沒有任何錯誤。,編輯成功完成，處理了所有{0}點，沒有任何錯誤。,no_change
mangoUI,ui.app.bulkEditSuccessWithErrors,編輯完成，處理{1}點的處理{0}，{2}有錯誤。,編輯完成，處理{1}點的處理{0}，{2}有錯誤。,no_change
mangoUI,ui.app.showPointBrowser,顯示點瀏覽器,顯示點瀏覽器,no_change
mangoUI,ui.app.hidePointBrowser,隱藏點瀏覽器,隱藏點瀏覽器,no_change
mangoUI,ui.app.customTimeFormat,自定義時間格式,自定義時間格式,no_change
mangoUI,ui.app.showRevisionHistory,顯示修訂歷史記錄,顯示修訂歷史記錄,no_change
mangoUI,ui.app.downloadManifest,下載模塊清單,下載模塊清單,no_change
mangoUI,ui.app.downloadCSV,下載CSV,下載CSV,no_change
mangoUI,ui.app.uploadCSV,上傳CSV,上傳CSV,no_change
mangoUI,ui.app.uploadingCSV,上傳CSV,上傳CSV,no_change
mangoUI,ui.app.requiredParameter,不提供所需參數,不提供所需參數,no_change
mangoUI,ui.app.saveSettings,保存設置,保存設定,will_replace
mangoUI,ui.app.saveAsNewWatchList,另存為新觀察列表,另存為新觀察列表,no_change
mangoUI,ui.app.errorGettingPoints,錯誤獲取點：{0},錯誤取得點：{0},will_replace
mangoUI,ui.app.rowNumber,排,排,no_change
mangoUI,ui.app.errorDoingX,error {0，選擇，創建{創建} update {updatitating} delete {deleting}其他{perfort {perfort {perform of}}} data Point：{1},error {0，選擇，建立{建立} update {updatitating} delete {deleting}其他{perfort {perfort {perform of}}} data Point：{1},will_replace
mangoUI,ui.app.genericRestError,芒果API錯誤：{0},Mango API錯誤：{0},will_replace
mangoUI,ui.app.axisMinimum,最低限度,最低限度,no_change
mangoUI,ui.app.axisMaximum,最大限度,最大限度,no_change
mangoUI,ui.app.axisGridCount,網格計數,網格計數,no_change
mangoUI,ui.app.upgradesAvailable,{0，複數，= 1 {可用升級}其他{有＃升級可用}}。,{0，複數，= 1 {可用升級}其他{有＃升級可用}}。,no_change
mangoUI,ui.app.goToUpgradesPage,轉到升級頁面。,轉到升級頁面。,no_change
mangoUI,ui.app.dismiss,解僱,解僱,no_change
mangoUI,ui.app.resetSort,將排序訂單重置為自然順序,將排序訂單重置為自然順序,no_change
mangoUI,ui.app.restartInstanceConfirm,您確定要重新啟動芒果實例'{0}''？,您確定要重新啟動 Mango 實體'{0}''？,will_replace
mangoUI,ui.app.showStackTrace,顯示堆棧跟踪,顯示堆棧跟踪,no_change
mangoUI,ui.app.noExceptionFound,沒有例外,沒有例外,no_change
mangoUI,ui.app.editSelectedPoints,編輯選定的數據點,編輯選定的資料點,will_replace
mangoUI,ui.app.lastPasswordChange,密碼最後更改{0}（{1}）。,密碼最後更改{0}（{1}）。,no_change
mangoUI,ui.app.lastLogin,用戶最後登錄在{0}（{1}）中。,用戶最後登錄在{0}（{1}）中。,no_change
mangoUI,ui.app.lastPasswordChangeStatic,最後一個密碼更改,最後一個密碼更改,no_change
mangoUI,ui.app.lastLoginStatic,最後登錄,最後登錄,no_change
mangoUI,ui.app.userCreated,創建的日期,建立的日期,will_replace
mangoUI,ui.app.userEmailVerified,電子郵件已驗證,電子郵件已驗證,no_change
mangoUI,ui.app.relativeTime,相對時間,相對時間,no_change
mangoUI,ui.app.userProperty,財產,財產,no_change
mangoUI,ui.app.neverLoggedIn,用戶從未登錄。,用戶從未登錄。,no_change
mangoUI,ui.app.lists,列表,列表,no_change
mangoUI,ui.app.hierarchy,等級制度,等級制度,no_change
mangoUI,ui.app.devices,裝置,裝置,no_change
mangoUI,ui.app.sources,來源,來源,no_change
mangoUI,ui.app.tags,標籤,標籤,no_change
mangoUI,ui.app.tagsLong,數據點標籤,資料點標籤,will_replace
mangoUI,ui.app.bustCache,胸圍緩存,胸圍緩存,no_change
mangoUI,ui.app.setLastUpgradeToNow,將最後一次升級時間戳設置為當前時間，破壞瀏覽器緩存,將最後一次升級時間戳設定為當前時間，破壞瀏覽器緩存,will_replace
mangoUI,ui.app.deleteModuleFailed,刪除的標記模塊失敗：{0},刪除的標記模塊失敗：{0},no_change
mangoUI,ui.app.errorGettingPages,錯誤獲取頁面列表：{0},錯誤取得頁面列表：{0},will_replace
mangoUI,ui.app.errorGettingPage,錯誤獲取頁面 -  {0},錯誤取得頁面 -  {0},will_replace
mangoUI,ui.app.errorFirstValidationMsg,{0}  -  {1},{0}  -  {1},no_change
mangoUI,ui.app.errorFirstValidationMsgWithProp,{0}，屬性''{1}'' -  {2},{0}，屬性''{1}'' -  {2},no_change
mangoUI,ui.app.purgeSuccess,{deletedpointValues}刪除點樣本，{deletedevents}事件已刪除,{deletedpointValues}刪除點樣本，{deletedevents}事件已刪除,no_change
mangoUI,ui.app.eventPurgeSuccess,{刪除，複數，= 0 {none delete} = 1 {刪除1事件}其他{刪除＃evest}}}},{刪除，複數，= 0 {none delete} = 1 {刪除1事件}其他{刪除＃evest}}}},no_change
mangoUI,ui.app.pointValuePurgeForSelectedPoints,所選數據點的清除點值,所選資料點的清除點值,will_replace
mangoUI,ui.app.mailingLists.notSaved,郵件列表未保存 -  {0},郵件列表未保存 -  {0},no_change
mangoUI,ui.app.mailingLists.confirmDeleteList,您確定要刪除郵件列表嗎？,您確定要刪除郵件列表嗎？,no_change
mangoUI,ui.app.mailingLists.deleted,郵件列表已刪除,郵件列表已刪除,no_change
mangoUI,ui.app.mailingLists.notDeleted,郵件列表未刪除,郵件列表未刪除,no_change
mangoUI,ui.app.virtualSerialPort.select,選擇虛擬串行端口,選擇虛擬串行埠號,will_replace
mangoUI,ui.app.virtualSerialPort.new,新虛擬串行端口,新虛擬串行埠號,will_replace
mangoUI,ui.app.virtualSerialPort.create,創建新的虛擬串行端口,建立新的虛擬串行埠號,will_replace
mangoUI,ui.app.virtualSerialPort.setup,虛擬串行端口設置'{0}',虛擬串行埠號設定'{0}',will_replace
mangoUI,ui.app.virtualSerialPort.deleteConfirm,您確定要刪除此串行端口嗎？,您確定要刪除此串行埠號嗎？,will_replace
mangoUI,ui.app.virtualSerialPort.notSaved,虛擬串行端口未保存 -  {0},虛擬串行埠號未保存 -  {0},will_replace
mangoUI,ui.app.virtualSerialPort.notRemoved,虛擬串行端口未刪除 -  {0},虛擬串行埠號未刪除 -  {0},will_replace
mangoUI,ui.app.mangoJavaScript,芒果JavaScript,Mango JavaScript,will_replace
mangoUI,ui.app.saveError,錯誤保存'{0}'：{1},錯誤保存'{0}'：{1},no_change
mangoUI,ui.app.deleteError,錯誤刪除'{0}'：{1},錯誤刪除'{0}'：{1},no_change
mangoUI,ui.app.xSelected,{0}選擇,{0}選擇,no_change
mangoUI,ui.app.eventHandlersFiltered,顯示“ {0}”的事件處理程序,顯示“ {0}”的事件處理程序,no_change
mangoUI,ui.app.showAllEventHandlers,顯示所有活動處理程序,顯示所有事件處理程序,will_replace
mangoUI,ui.app.timePeriods,時間段,時間段,no_change
mangoUI,ui.app.timePeriodType,時間段類型,時間段類型,no_change
mangoUI,ui.app.savingSytemSetting,保存系統設置,保存系統設定,will_replace
mangoUI,ui.app.savedSytemSetting,系統設置保存,系統設定保存,will_replace
mangoUI,ui.app.doesNotTakeEffectUntilSaved,直到保存才生效,直到保存才生效,no_change
mangoUI,ui.app.dataSourceTypeNotSupported,數據源類型尚不支持，保存是禁用的,資料來源類型尚不支持，保存是禁用的,will_replace
mangoUI,ui.app.dataPointTypeNotSupported,數據源類型尚不支持，某些屬性不可見,資料來源類型尚不支持，某些屬性不可見,will_replace
mangoUI,ui.app.userRoleNotice,注意：每個有效的用戶隱式屬於“用戶”角色。,注意：每個有效的用戶隱式屬於“用戶”角色。,no_change
mangoUI,ui.app.permissionsPageHeader,空白的輸入意味著只有具有“超級助手”角色的用戶才獲得許可。要允許所有用戶允許操作，請選擇“用戶”角色。每個有效的用戶都隱含地是“用戶”角色的成員。,空白的輸入意味著只有具有“超級助手”角色的用戶才獲得許可。要允許所有用戶允許操作，請選擇“用戶”角色。每個有效的用戶都隱含地是“用戶”角色的成員。,no_change
mangoUI,ui.app.viewPoint,看法,看法,no_change
mangoUI,ui.app.exportWithPoints,用點出口,用點出口,no_change
mangoUI,ui.app.templateWillBeRemoved,該數據點使用模板。保存此數據點時，將刪除模板。,該資料點使用範本。保存此資料點時，將刪除範本。,will_replace
mangoUI,ui.app.templateWillBeRemovedPlural,一個或多個數據點使用模板。保存這些數據點時將刪除模板。,一個或多個資料點使用範本。保存這些資料點時將刪除範本。,will_replace
mangoUI,ui.app.timeoutSettings,超時設置,逾時設定,will_replace
mangoUI,ui.app.timeouts.xhr,XHR（RESS API）超時（S）,XHR（RESS API）逾時（S）,will_replace
mangoUI,ui.app.timeouts.pointValues,點值超時,點值逾時,will_replace
mangoUI,ui.app.timeouts.websocket,WebSocket連接超時,WebSocket連接逾時,will_replace
mangoUI,ui.app.timeouts.websocketRequest,Websocket請求超時,Websocket請求逾時,will_replace
mangoUI,ui.app.changeDataType,更改數據類型將刪除此數據點的所有點值,更改資料類型將刪除此資料點的所有點值,will_replace
mangoUI,ui.app.changeDataTypePlural,您正在更改{0}數據點的數據類型。更改數據類型將刪除這些數據點的所有點值。,您正在更改{0}資料點的資料類型。更改資料類型將刪除這些資料點的所有點值。,will_replace
mangoUI,ui.app.dataPointExists,數據點已經存在,資料點已經存在,will_replace
mangoUI,ui.app.eventType.eventType,事件類型,事件類型,no_change
mangoUI,ui.app.eventType.subType,子類型,子類型,no_change
mangoUI,ui.app.eventType.reference1,參考文獻1,參考文獻1,no_change
mangoUI,ui.app.eventType.reference2,參考2,參考2,no_change
mangoUI,ui.app.scriptContext,外部上下文點,外部上下文點,no_change
mangoUI,ui.app.scriptRoles,腳本角色（許可組）,腳本角色（許可組）,no_change
mangoUI,ui.app.mapboxAccessToken,MAPBOX訪問令牌,MAPBOX存取令牌,will_replace
mangoUI,ui.app.confirmSetValue,將值設置為'{0}'？,將值設定為'{0}'？,will_replace
mangoUI,ui.app.pwaSettings,漸進的網絡應用程序設置,漸進的網路應用程序設定,will_replace
mangoUI,ui.app.pwaSettings.automaticName,自動名稱,自動名稱,no_change
mangoUI,ui.app.pwaSettings.automaticName.prefix,自動名稱前綴,自動名稱前綴,no_change
mangoUI,ui.app.pwaSettings.automaticName.disable,禁用（手動設置）,禁用（手動設定）,will_replace
mangoUI,ui.app.pwaSettings.automaticName.auto,自動的,自動的,no_change
mangoUI,ui.app.pwaSettings.automaticName.instanceDescription,實例描述,實體描述,will_replace
mangoUI,ui.app.pwaSettings.automaticName.host,主機名,主機名,no_change
mangoUI,ui.app.pwaSettings.name,姓名,名稱,will_replace
mangoUI,ui.app.pwaSettings.shortName,簡短名稱,簡短名稱,no_change
mangoUI,ui.app.pwaSettings.useThemeColors,使用主題顏色,使用主題顏色,no_change
mangoUI,ui.app.pwaSettings.themeColor,標題條顏色,標題條顏色,no_change
mangoUI,ui.app.pwaSettings.backgroundColor,啟動屏幕顏色,啟動屏幕顏色,no_change
mangoUI,ui.app.pwaSettings.information,這些設置將其安裝到設備或添加到主屏幕上時，控制芒果UI應用程序的外觀和名稱。,這些設定將其安裝到設備或新增到主屏幕上時，控制 Mango UI應用程序的外觀和名稱。,will_replace
mangoUI,ui.app.pwaSettings.warning,PWA名稱是公開訪問的，如果您選擇“實例描述”，則可以將有關您的實例的信息暴露於未經身份驗證的各方。,PWA名稱是公開存取的，如果您選擇“實體描述”，則可以將有關您的實體的資訊暴露於未經身份驗證的各方。,will_replace
mangoUI,ui.scriptingEditor.validate,證實,證實,no_change
mangoUI,ui.scriptingEditor.scriptValidated,腳本已驗證,腳本已驗證,no_change
mangoUI,ui.scriptingEditor.scriptError,腳本錯誤,腳本錯誤,no_change
mangoUI,ui.scriptingEditor.scriptResult,腳本結果：{0},腳本結果：{0},no_change
mangoUI,ui.scriptingEditor.scriptValidationError,腳本驗證錯誤 -  {0},腳本驗證錯誤 -  {0},no_change
mangoUI,ui.scriptingEditor.logFilePath,日誌文件路徑：{0},日誌檔案路徑：{0},will_replace
mangoUI,ui.scriptingEditor.updatesContext,更新上下文,更新上下文,no_change
mangoUI,ui.scriptingEditor.errorConsole,錯誤控制台,錯誤控制台,no_change
mangoUI,ui.scriptingEditor.output,腳本輸出,腳本輸出,no_change
mangoUI,ui.permissions.readRoles,可以閱讀的角色,可以讀取的角色,will_replace
mangoUI,ui.permissions.editRoles,可以編輯的角色,可以編輯的角色,no_change
mangoUI,ui.resourceStatus.VIRGIN,處女,處女,no_change
mangoUI,ui.resourceStatus.SCHEDULED,計劃,計劃,no_change
mangoUI,ui.resourceStatus.RUNNING,跑步,執行,will_replace
mangoUI,ui.resourceStatus.TIMED_OUT,超時,逾時,will_replace
mangoUI,ui.resourceStatus.CANCELLED,取消,取消,no_change
mangoUI,ui.resourceStatus.SUCCESS,成功,成功,no_change
mangoUI,ui.resourceStatus.ERROR,錯誤,錯誤,no_change
mangoUI,ui.fileBrowser.fileNotChanged,文件未修改，沒有更改以保存,檔案未修改，沒有更改以保存,will_replace
mangoUI,ui.fileBrowser.fileCopied,文件“ {0}”成功複製到“ {1}”,檔案“ {0}”成功複製到“ {1}”,will_replace
mangoUI,ui.fileBrowser.confirmExtractZip,提取zip文件？,提取zip檔案？,will_replace
mangoUI,ui.fileBrowser.overwrite,覆蓋,覆蓋,no_change
mangoUI,ui.fileBrowser.overwriteWhenUploading,上傳時覆蓋文件,上傳時覆蓋檔案,will_replace
mangoUI,ui.components.maStartAndRuntimesTable,開始和運行時間表,開始和執行時間表,will_replace
mangoUI,ui.components.maPagingPointList,分頁點列表,分頁點列表,no_change
mangoUI,ui.components.maQueryPredicate,查詢謂詞,查詢謂詞,no_change
mangoUI,ui.components.maMap,Google地圖,Google地圖,no_change
mangoUI,ui.components.maNow,現在時間,現在時間,no_change
mangoUI,ui.components.intervalPicker,間隔選擇器,間隔選擇器,no_change
mangoUI,ui.components.intervalTypePicker,間隔類型的選擇器,間隔類型的選擇器,no_change
mangoUI,ui.components.imageSlider,圖像滑塊,圖像滑塊,no_change
mangoUI,ui.components.maFn,功能,功能,no_change
mangoUI,ui.components.filteringDataSourceList,過濾數據源列表,過濾資料來源列表,will_replace
mangoUI,ui.components.filteringDeviceNameList,過濾設備名稱列表,過濾設備名稱列表,no_change
mangoUI,ui.components.filteringPointHierarchySelect,濾波點層次結構選擇,濾波點層次結構選擇,no_change
mangoUI,ui.components.fileStoreBrowser,文件存儲瀏覽器,檔案存儲瀏覽器,will_replace
mangoUI,ui.components.emptyInput,空輸入,空輸入,no_change
mangoUI,ui.components.configImportDialog,配置導入對話框,配置導入對話框,no_change
mangoUI,ui.components.maCalc,計算,計算,no_change
mangoUI,ui.components.arrayInput,數組輸入,數組輸入,no_change
mangoUI,ui.components.aceEditor,ACE編輯,ACE編輯,no_change
mangoUI,ui.components.accordionSection,手風琴部分,手風琴部分,no_change
mangoUI,ui.components.switchImg,二進制/多層圖像,二進制/多層圖像,no_change
mangoUI,ui.components.gaugeChart,測量,測量,no_change
mangoUI,ui.components.pointValue,點值,點值,no_change
mangoUI,ui.components.barDisplay,欄顯示,欄顯示,no_change
mangoUI,ui.components.indicator,顏色指示器,顏色指示器,no_change
mangoUI,ui.components.getPointValue,獲取點值,取得點值,will_replace
mangoUI,ui.components.filteringPointList,過濾點列表,過濾點列表,no_change
mangoUI,ui.components.pointList,點列表,點列表,no_change
mangoUI,ui.components.dataSourceList,數據源列表,資料來源列表,will_replace
mangoUI,ui.components.dataSourceQuery,數據源查詢,資料來源查詢,will_replace
mangoUI,ui.components.dataSourceScrollList,數據源滾動列表,資料來源滾動列表,will_replace
mangoUI,ui.components.deviceNameQuery,設備名稱查詢,設備名稱查詢,no_change
mangoUI,ui.components.deviceNameScrollList,設備名稱滾動列表,設備名稱滾動列表,no_change
mangoUI,ui.components.deviceNameList,設備名稱列表,設備名稱列表,no_change
mangoUI,ui.components.dateRangePicker,日期範圍選擇器,日期範圍選擇器,no_change
mangoUI,ui.components.datePicker,日期選擇器,日期選擇器,no_change
mangoUI,ui.components.clock,鐘,鐘,no_change
mangoUI,ui.components.tankLevel,坦克水平,坦克水平,no_change
mangoUI,ui.components.pointValues,點值,點值,no_change
mangoUI,ui.components.serialChart,串行圖表,串行圖表,no_change
mangoUI,ui.components.stateChart,多標圖,多標圖,no_change
mangoUI,ui.components.pieChart,餅圖,餅圖,no_change
mangoUI,ui.components.setPointValue,設置點值,設定點值,will_replace
mangoUI,ui.components.statisticsTable,統計表,統計表,no_change
mangoUI,ui.components.pointStatistics,點統計,點統計,no_change
mangoUI,ui.components.switch,二進制開關按鈕,二進制開關按鈕,no_change
mangoUI,ui.components.watchListChart,觀看列表圖,觀看列表圖,no_change
mangoUI,ui.components.watchListList,觀看列表,觀看列表,no_change
mangoUI,ui.components.watchListSelect,觀看列表選擇,觀看列表選擇,no_change
mangoUI,ui.components.watchListParameters,觀看列表參數,觀看列表參數,no_change
mangoUI,ui.components.watchListGet,觀看列表獲取,觀看列表取得,will_replace
mangoUI,ui.components.dataPointXid,數據點XID,資料點XID,will_replace
mangoUI,ui.components.pointQuery,數據點查詢,資料點查詢,will_replace
mangoUI,ui.components.maDataPointTagSelect,數據點標籤選擇,資料點標籤選擇,will_replace
mangoUI,ui.components.maDataPointTagKeySelect,數據點標籤鍵選擇,資料點標籤鍵選擇,will_replace
mangoUI,ui.components.maPointEventDetector,獲取事件探測器,取得事件探測器,will_replace
mangoUI,ui.components.revisionText,{0}  -  {1，選擇，創建{創建} modify {modified} delete {deleted}其他{某物更改}}} by {2},{0}  -  {1，選擇，建立{建立} modify {modified} delete {deleted}其他{某物更改}}} by {2},will_replace
mangoUI,ui.components.selectARevision,選擇一個修訂,選擇一個修訂,no_change
mangoUI,ui.components.restore,恢復,恢復,no_change
mangoUI,ui.components.restorePreviousRevision,還原以前的修訂,還原以前的修訂,no_change
mangoUI,ui.components.pointUnreliable,點不可靠,點不可靠,no_change
mangoUI,ui.components.maDailySchedule,每日時間表,每日時間表,no_change
mangoUI,ui.components.maWeeklySchedule,每週時間表,每週時間表,no_change
mangoUI,ui.components.emailRecipients,電子郵件收件人,電子郵件收件人,no_change
mangoUI,ui.components.hideStartsAndRuntimes,隱藏起點和運行時,隱藏起點和執行時,will_replace
mangoUI,ui.components.toggleOnClick,單擊時切換,單擊時切換,no_change
mangoUI,ui.components.slider,滑桿,滑桿,no_change
mangoUI,ui.components.showQuickInfo,快速查看圖表，統計值和點值,快速檢視圖表，統計值和點值,will_replace
mangoUI,ui.components.showStats,顯示統計數據,顯示統計資料,will_replace
mangoUI,ui.components.showChart,顯示圖表,顯示圖表,no_change
mangoUI,ui.components.showTable,顯示點值表,顯示點值表,no_change
mangoUI,ui.components.showEvents,顯示點事件,顯示點事件,no_change
mangoUI,ui.components.hasActiveEvent,活躍事件,活躍事件,no_change
mangoUI,ui.components.setPoint,設置點值,設定點值,will_replace
mangoUI,ui.components.showData,顯示數據,顯示資料,will_replace
mangoUI,ui.components.hideData,隱藏數據,隱藏資料,will_replace
mangoUI,ui.components.fixErrorsOnForm,保存之前，請在表格上解決錯誤,保存之前，請在表格上解決錯誤,no_change
mangoUI,ui.components.jsonStoreSaved,JSON DATA' {0}'保存,JSON DATA' {0}'保存,no_change
mangoUI,ui.components.jsonStoreSaveError,錯誤保存JSON數據：{0},錯誤保存JSON資料：{0},will_replace
mangoUI,ui.components.jsonStoreGetError,錯誤檢索JSON數據：{0},錯誤檢索JSON資料：{0},will_replace
mangoUI,ui.components.jsonStoreConfirmDelete,刪除JSON數據'{0}'？,刪除JSON資料'{0}'？,will_replace
mangoUI,ui.components.jsonStoreDeleted,JSON DATA'{0}'已刪除,JSON DATA'{0}'已刪除,no_change
mangoUI,ui.components.eventHandlerSaved,事件處理程序'{0}'保存,事件處理程序'{0}'保存,no_change
mangoUI,ui.components.eventHandlerSaveError,保存錯誤事件處理程序：{0},保存錯誤事件處理程序：{0},no_change
mangoUI,ui.components.eventHandlerGetError,錯誤檢索事件處理程序：{0},錯誤檢索事件處理程序：{0},no_change
mangoUI,ui.components.eventHandlerConfirmDelete,刪除事件處理程序'{0}'？,刪除事件處理程序'{0}'？,no_change
mangoUI,ui.components.eventHandlerDeleted,事件處理程序'{0}'刪除,事件處理程序'{0}'刪除,no_change
mangoUI,ui.components.eventHandlerType,事件處理程序類型,事件處理程序類型,no_change
mangoUI,ui.components.autoLoop,自動循環,自動循環,no_change
mangoUI,ui.components.loopInterval,循環間隔,循環間隔,no_change
mangoUI,ui.components.eventDetectorSaved,事件檢測器'{0}'保存,事件檢測器'{0}'保存,no_change
mangoUI,ui.components.eventDetectorSaveError,保存錯誤事件檢測器：{0},保存錯誤事件檢測器：{0},no_change
mangoUI,ui.components.selectTagKey,選擇一個標籤鍵,選擇一個標籤鍵,no_change
mangoUI,ui.components.addTagKey,添加標籤鍵,新增標籤鍵,will_replace
mangoUI,ui.components.selectTagValue,選擇{0}的值,選擇{0}的值,no_change
mangoUI,ui.components.enterTagValue,輸入{0}的值,輸入{0}的值,no_change
mangoUI,ui.components.noTagKey,沒有{0},沒有{0},no_change
mangoUI,ui.components.addRestriction,增加限制,增加限制,no_change
mangoUI,ui.components.restrictTagKey,限制標籤密鑰,限制標籤密鑰,no_change
mangoUI,ui.components.restrictTagKeyTo,將{0}限制為,將{0}限制為,no_change
mangoUI,ui.components.cronPatternEditor,Cron模式編輯器,Cron模式編輯器,no_change
mangoUI,ui.components.eventHandlerList,事件處理程序列表,事件處理程序列表,no_change
mangoUI,ui.components.eventHandlerCheckList,事件處理程序檢查清單,事件處理程序檢查清單,no_change
mangoUI,ui.components.eventHandlerSelect,活動處理程序選擇,事件處理程序選擇,will_replace
mangoUI,ui.components.eventHandlerEditor,活動處理程序編輯器,事件處理程序編輯器,will_replace
mangoUI,ui.components.eventTypeList,事件類型列表,事件類型列表,no_change
mangoUI,ui.components.noEventTypes,沒有列出的活動類型,沒有列出的事件類型,will_replace
mangoUI,ui.components.removeFromList,從列表中刪除,從列表中刪除,no_change
mangoUI,ui.components.emailRecipient.ADDRESS,電子郵件,電子郵件,no_change
mangoUI,ui.components.emailRecipient.USER,用戶,用戶,no_change
mangoUI,ui.components.emailRecipient.MAILING_LIST,郵件列表,郵件列表,no_change
