module,key,old_zh,proposed_translation,action
mangoUI,ui.app.userRoleNotice,注意：每個有效的用戶隱式屬於“用戶”角色。,注意：每個有效的用戶隱式屬於“用戶”角色。,no_change
mangoUI,ui.app.permissionsPageHeader,空白的輸入意味著只有具有“超級助手”角色的用戶才獲得許可。要允許所有用戶允許操作，請選擇“用戶”角色。每個有效的用戶都隱含地是“用戶”角色的成員。,空白的輸入意味著只有具有“超級助手”角色的用戶才獲得許可。要允許所有用戶允許操作，請選擇“用戶”角色。每個有效的用戶都隱含地是“用戶”角色的成員。,no_change
mangoUI,ui.app.viewPoint,看法,看法,no_change
mangoUI,ui.app.exportWithPoints,用點出口,用點出口,no_change
mangoUI,ui.app.templateWillBeRemoved,該資料點使用範本。保存此資料點時，將刪除範本。,該資料點使用範本。保存此資料點時，將刪除範本。,no_change
mangoUI,ui.app.templateWillBeRemovedPlural,一個或多個資料點使用範本。保存這些資料點時將刪除範本。,一個或多個資料點使用範本。保存這些資料點時將刪除範本。,no_change
mangoUI,ui.app.timeoutSettings,逾時設定,逾時設定,no_change
mangoUI,ui.app.timeouts.xhr,XHR（RESS API）逾時（S）,XHR（RESS API）逾時（S）,no_change
mangoUI,ui.app.timeouts.pointValues,點值逾時,點值逾時,no_change
mangoUI,ui.app.timeouts.websocket,WebSocket連接逾時,WebSocket連接逾時,no_change
mangoUI,ui.app.timeouts.websocketRequest,Websocket請求逾時,Websocket請求逾時,no_change
mangoUI,ui.app.changeDataType,更改資料類型將刪除此資料點的所有點值,更改資料類型將刪除此資料點的所有點值,no_change
mangoUI,ui.app.changeDataTypePlural,您正在更改{0}資料點的資料類型。更改資料類型將刪除這些資料點的所有點值。,您正在更改{0}資料點的資料類型。更改資料類型將刪除這些資料點的所有點值。,no_change
mangoUI,ui.app.dataPointExists,資料點已經存在,資料點已經存在,no_change
mangoUI,ui.app.eventType.eventType,事件類型,事件類型,no_change
mangoUI,ui.app.eventType.subType,子類型,子類型,no_change
mangoUI,ui.app.eventType.reference1,參考文獻1,參考文獻1,no_change
mangoUI,ui.app.eventType.reference2,參考2,參考2,no_change
mangoUI,ui.app.scriptContext,外部上下文點,外部上下文點,no_change
mangoUI,ui.app.scriptRoles,腳本角色（許可組）,腳本角色（許可組）,no_change
mangoUI,ui.app.mapboxAccessToken,MAPBOX存取令牌,MAPBOX存取令牌,no_change
mangoUI,ui.app.confirmSetValue,將值設定為'{0}'？,將值設定為'{0}'？,no_change
mangoUI,ui.app.pwaSettings,漸進的網路應用程序設定,漸進的網路應用程序設定,no_change
mangoUI,ui.app.pwaSettings.automaticName,自動名稱,自動名稱,no_change
mangoUI,ui.app.pwaSettings.automaticName.prefix,自動名稱前綴,自動名稱前綴,no_change
mangoUI,ui.app.pwaSettings.automaticName.disable,禁用（手動設定）,禁用（手動設定）,no_change
mangoUI,ui.app.pwaSettings.automaticName.auto,自動的,自動的,no_change
mangoUI,ui.app.pwaSettings.automaticName.instanceDescription,實體描述,實體描述,no_change
mangoUI,ui.app.pwaSettings.automaticName.host,主機名,主機名,no_change
mangoUI,ui.app.pwaSettings.name,名稱,名稱,no_change
mangoUI,ui.app.pwaSettings.shortName,簡短名稱,簡短名稱,no_change
mangoUI,ui.app.pwaSettings.useThemeColors,使用主題顏色,使用主題顏色,no_change
mangoUI,ui.app.pwaSettings.themeColor,標題條顏色,標題條顏色,no_change
mangoUI,ui.app.pwaSettings.backgroundColor,啟動屏幕顏色,啟動屏幕顏色,no_change
mangoUI,ui.app.pwaSettings.information,這些設定將其安裝到設備或新增到主屏幕上時，控制 Mango UI應用程序的外觀和名稱。,這些設定將其安裝到設備或新增到主屏幕上時，控制 Mango UI應用程序的外觀和名稱。,no_change
mangoUI,ui.app.pwaSettings.warning,PWA名稱是公開存取的，如果您選擇“實體描述”，則可以將有關您的實體的資訊暴露於未經身份驗證的各方。,PWA名稱是公開存取的，如果您選擇“實體描述”，則可以將有關您的實體的資訊暴露於未經身份驗證的各方。,no_change
mangoUI,ui.scriptingEditor.validate,證實,證實,no_change
mangoUI,ui.scriptingEditor.scriptValidated,腳本已驗證,腳本已驗證,no_change
mangoUI,ui.scriptingEditor.scriptError,腳本錯誤,腳本錯誤,no_change
mangoUI,ui.scriptingEditor.scriptResult,腳本結果：{0},腳本結果：{0},no_change
mangoUI,ui.scriptingEditor.scriptValidationError,腳本驗證錯誤 -  {0},腳本驗證錯誤 -  {0},no_change
mangoUI,ui.scriptingEditor.logFilePath,日誌檔案路徑：{0},日誌檔案路徑：{0},no_change
mangoUI,ui.scriptingEditor.updatesContext,更新上下文,更新上下文,no_change
mangoUI,ui.scriptingEditor.errorConsole,錯誤控制台,錯誤控制台,no_change
mangoUI,ui.scriptingEditor.output,腳本輸出,腳本輸出,no_change
mangoUI,ui.permissions.readRoles,可以讀取的角色,可以讀取的角色,no_change
mangoUI,ui.permissions.editRoles,可以編輯的角色,可以編輯的角色,no_change
mangoUI,ui.resourceStatus.VIRGIN,處女,處女,no_change
mangoUI,ui.resourceStatus.SCHEDULED,計劃,計劃,no_change
mangoUI,ui.resourceStatus.RUNNING,執行,執行,no_change
mangoUI,ui.resourceStatus.TIMED_OUT,逾時,逾時,no_change
mangoUI,ui.resourceStatus.CANCELLED,取消,取消,no_change
mangoUI,ui.resourceStatus.SUCCESS,成功,成功,no_change
mangoUI,ui.resourceStatus.ERROR,錯誤,錯誤,no_change
mangoUI,ui.fileBrowser.fileNotChanged,檔案未修改，沒有更改以保存,檔案未修改，沒有更改以保存,no_change
mangoUI,ui.fileBrowser.fileCopied,檔案“ {0}”成功複製到“ {1}”,檔案“ {0}”成功複製到“ {1}”,no_change
mangoUI,ui.fileBrowser.confirmExtractZip,提取zip檔案？,提取zip檔案？,no_change
mangoUI,ui.fileBrowser.overwrite,覆蓋,覆蓋,no_change
mangoUI,ui.fileBrowser.overwriteWhenUploading,上傳時覆蓋檔案,上傳時覆蓋檔案,no_change
mangoUI,ui.components.maStartAndRuntimesTable,開始和執行時間表,開始和執行時間表,no_change
mangoUI,ui.components.maPagingPointList,分頁點列表,分頁點列表,no_change
mangoUI,ui.components.maQueryPredicate,查詢謂詞,查詢謂詞,no_change
mangoUI,ui.components.maMap,Google地圖,Google地圖,no_change
mangoUI,ui.components.maNow,現在時間,現在時間,no_change
mangoUI,ui.components.intervalPicker,間隔選擇器,間隔選擇器,no_change
mangoUI,ui.components.intervalTypePicker,間隔類型的選擇器,間隔類型的選擇器,no_change
mangoUI,ui.components.imageSlider,圖像滑塊,圖像滑塊,no_change
mangoUI,ui.components.maFn,功能,功能,no_change
mangoUI,ui.components.filteringDataSourceList,過濾資料來源列表,過濾資料來源列表,no_change
mangoUI,ui.components.filteringDeviceNameList,過濾設備名稱列表,過濾設備名稱列表,no_change
mangoUI,ui.components.filteringPointHierarchySelect,濾波點層次結構選擇,濾波點層次結構選擇,no_change
mangoUI,ui.components.fileStoreBrowser,檔案存儲瀏覽器,檔案存儲瀏覽器,no_change
mangoUI,ui.components.emptyInput,空輸入,空輸入,no_change
mangoUI,ui.components.configImportDialog,配置導入對話框,配置導入對話框,no_change
mangoUI,ui.components.maCalc,計算,計算,no_change
mangoUI,ui.components.arrayInput,數組輸入,數組輸入,no_change
mangoUI,ui.components.aceEditor,ACE編輯,ACE編輯,no_change
mangoUI,ui.components.accordionSection,手風琴部分,手風琴部分,no_change
mangoUI,ui.components.switchImg,二進制/多層圖像,二進制/多層圖像,no_change
mangoUI,ui.components.gaugeChart,測量,測量,no_change
mangoUI,ui.components.pointValue,點值,點值,no_change
mangoUI,ui.components.barDisplay,欄顯示,欄顯示,no_change
mangoUI,ui.components.indicator,顏色指示器,顏色指示器,no_change
mangoUI,ui.components.getPointValue,取得點值,取得點值,no_change
mangoUI,ui.components.filteringPointList,過濾點列表,過濾點列表,no_change
mangoUI,ui.components.pointList,點列表,點列表,no_change
mangoUI,ui.components.dataSourceList,資料來源列表,資料來源列表,no_change
mangoUI,ui.components.dataSourceQuery,資料來源查詢,資料來源查詢,no_change
mangoUI,ui.components.dataSourceScrollList,資料來源滾動列表,資料來源滾動列表,no_change
mangoUI,ui.components.deviceNameQuery,設備名稱查詢,設備名稱查詢,no_change
mangoUI,ui.components.deviceNameScrollList,設備名稱滾動列表,設備名稱滾動列表,no_change
mangoUI,ui.components.deviceNameList,設備名稱列表,設備名稱列表,no_change
mangoUI,ui.components.dateRangePicker,日期範圍選擇器,日期範圍選擇器,no_change
mangoUI,ui.components.datePicker,日期選擇器,日期選擇器,no_change
mangoUI,ui.components.clock,鐘,鐘,no_change
mangoUI,ui.components.tankLevel,坦克水平,坦克水平,no_change
mangoUI,ui.components.pointValues,點值,點值,no_change
mangoUI,ui.components.serialChart,串行圖表,串行圖表,no_change
mangoUI,ui.components.stateChart,多標圖,多標圖,no_change
mangoUI,ui.components.pieChart,餅圖,餅圖,no_change
mangoUI,ui.components.setPointValue,設定點值,設定點值,no_change
mangoUI,ui.components.statisticsTable,統計表,統計表,no_change
mangoUI,ui.components.pointStatistics,點統計,點統計,no_change
mangoUI,ui.components.switch,二進制開關按鈕,二進制開關按鈕,no_change
mangoUI,ui.components.watchListChart,觀看列表圖,觀看列表圖,no_change
mangoUI,ui.components.watchListList,觀看列表,觀看列表,no_change
mangoUI,ui.components.watchListSelect,觀看列表選擇,觀看列表選擇,no_change
mangoUI,ui.components.watchListParameters,觀看列表參數,觀看列表參數,no_change
mangoUI,ui.components.watchListGet,觀看列表取得,觀看列表取得,no_change
mangoUI,ui.components.dataPointXid,資料點XID,資料點XID,no_change
mangoUI,ui.components.pointQuery,資料點查詢,資料點查詢,no_change
mangoUI,ui.components.maDataPointTagSelect,資料點標籤選擇,資料點標籤選擇,no_change
mangoUI,ui.components.maDataPointTagKeySelect,資料點標籤鍵選擇,資料點標籤鍵選擇,no_change
mangoUI,ui.components.maPointEventDetector,取得事件探測器,取得事件探測器,no_change
mangoUI,ui.components.revisionText,{0}  -  {1，選擇，建立{建立} modify {modified} delete {deleted}其他{某物更改}}} by {2},{0}  -  {1，選擇，建立{建立} modify {modified} delete {deleted}其他{某物更改}}} by {2},no_change
mangoUI,ui.components.selectARevision,選擇一個修訂,選擇一個修訂,no_change
mangoUI,ui.components.restore,恢復,恢復,no_change
mangoUI,ui.components.restorePreviousRevision,還原以前的修訂,還原以前的修訂,no_change
mangoUI,ui.components.pointUnreliable,點不可靠,點不可靠,no_change
mangoUI,ui.components.maDailySchedule,每日時間表,每日時間表,no_change
mangoUI,ui.components.maWeeklySchedule,每週時間表,每週時間表,no_change
mangoUI,ui.components.emailRecipients,電子郵件收件人,電子郵件收件人,no_change
mangoUI,ui.components.hideStartsAndRuntimes,隱藏起點和執行時,隱藏起點和執行時,no_change
mangoUI,ui.components.toggleOnClick,單擊時切換,單擊時切換,no_change
mangoUI,ui.components.slider,滑桿,滑桿,no_change
mangoUI,ui.components.showQuickInfo,快速檢視圖表，統計值和點值,快速檢視圖表，統計值和點值,no_change
mangoUI,ui.components.showStats,顯示統計資料,顯示統計資料,no_change
mangoUI,ui.components.showChart,顯示圖表,顯示圖表,no_change
mangoUI,ui.components.showTable,顯示點值表,顯示點值表,no_change
mangoUI,ui.components.showEvents,顯示點事件,顯示點事件,no_change
mangoUI,ui.components.hasActiveEvent,活躍事件,活躍事件,no_change
mangoUI,ui.components.setPoint,設定點值,設定點值,no_change
mangoUI,ui.components.showData,顯示資料,顯示資料,no_change
mangoUI,ui.components.hideData,隱藏資料,隱藏資料,no_change
mangoUI,ui.components.fixErrorsOnForm,保存之前，請在表格上解決錯誤,保存之前，請在表格上解決錯誤,no_change
mangoUI,ui.components.jsonStoreSaved,JSON DATA' {0}'保存,JSON DATA' {0}'保存,no_change
mangoUI,ui.components.jsonStoreSaveError,錯誤保存JSON資料：{0},錯誤保存JSON資料：{0},no_change
mangoUI,ui.components.jsonStoreGetError,錯誤檢索JSON資料：{0},錯誤檢索JSON資料：{0},no_change
mangoUI,ui.components.jsonStoreConfirmDelete,刪除JSON資料'{0}'？,刪除JSON資料'{0}'？,no_change
mangoUI,ui.components.jsonStoreDeleted,JSON DATA'{0}'已刪除,JSON DATA'{0}'已刪除,no_change
mangoUI,ui.components.eventHandlerSaved,事件處理程序'{0}'保存,事件處理程序'{0}'保存,no_change
mangoUI,ui.components.eventHandlerSaveError,保存錯誤事件處理程序：{0},保存錯誤事件處理程序：{0},no_change
mangoUI,ui.components.eventHandlerGetError,錯誤檢索事件處理程序：{0},錯誤檢索事件處理程序：{0},no_change
mangoUI,ui.components.eventHandlerConfirmDelete,刪除事件處理程序'{0}'？,刪除事件處理程序'{0}'？,no_change
mangoUI,ui.components.eventHandlerDeleted,事件處理程序'{0}'刪除,事件處理程序'{0}'刪除,no_change
mangoUI,ui.components.eventHandlerType,事件處理程序類型,事件處理程序類型,no_change
mangoUI,ui.components.autoLoop,自動循環,自動循環,no_change
mangoUI,ui.components.loopInterval,循環間隔,循環間隔,no_change
mangoUI,ui.components.eventDetectorSaved,事件檢測器'{0}'保存,事件檢測器'{0}'保存,no_change
mangoUI,ui.components.eventDetectorSaveError,保存錯誤事件檢測器：{0},保存錯誤事件檢測器：{0},no_change
mangoUI,ui.components.selectTagKey,選擇一個標籤鍵,選擇一個標籤鍵,no_change
mangoUI,ui.components.addTagKey,新增標籤鍵,新增標籤鍵,no_change
mangoUI,ui.components.selectTagValue,選擇{0}的值,選擇{0}的值,no_change
mangoUI,ui.components.enterTagValue,輸入{0}的值,輸入{0}的值,no_change
mangoUI,ui.components.noTagKey,沒有{0},沒有{0},no_change
mangoUI,ui.components.addRestriction,增加限制,增加限制,no_change
mangoUI,ui.components.restrictTagKey,限制標籤密鑰,限制標籤密鑰,no_change
mangoUI,ui.components.restrictTagKeyTo,將{0}限制為,將{0}限制為,no_change
mangoUI,ui.components.cronPatternEditor,Cron模式編輯器,Cron模式編輯器,no_change
mangoUI,ui.components.eventHandlerList,事件處理程序列表,事件處理程序列表,no_change
mangoUI,ui.components.eventHandlerCheckList,事件處理程序檢查清單,事件處理程序檢查清單,no_change
mangoUI,ui.components.eventHandlerSelect,事件處理程序選擇,事件處理程序選擇,no_change
mangoUI,ui.components.eventHandlerEditor,事件處理程序編輯器,事件處理程序編輯器,no_change
mangoUI,ui.components.eventTypeList,事件類型列表,事件類型列表,no_change
mangoUI,ui.components.noEventTypes,沒有列出的事件類型,沒有列出的事件類型,no_change
mangoUI,ui.components.removeFromList,從列表中刪除,從列表中刪除,no_change
mangoUI,ui.components.emailRecipient.ADDRESS,電子郵件,電子郵件,no_change
mangoUI,ui.components.emailRecipient.USER,用戶,用戶,no_change
mangoUI,ui.components.emailRecipient.MAILING_LIST,郵件列表,郵件列表,no_change
mangoUI,ui.components.selectUsers,選擇用戶,選擇用戶,no_change
mangoUI,ui.components.selectMailingLists,選擇郵件列表,選擇郵件列表,no_change
mangoUI,ui.components.dataSourceSaved,資料來源'{0}'保存,資料來源'{0}'保存,no_change
mangoUI,ui.components.dataSourceSaveError,錯誤保存資料來源：{0},錯誤保存資料來源：{0},no_change
mangoUI,ui.components.dataSourceGetError,錯誤檢索資料來源：{0},錯誤檢索資料來源：{0},no_change
mangoUI,ui.components.dataSourceConfirmDelete,刪除資料來源'{0}'？,刪除資料來源'{0}'？,no_change
mangoUI,ui.components.dataSourceDeleted,資料來源'{0}'已刪除,資料來源'{0}'已刪除,no_change
mangoUI,ui.components.dataSourceDeleteError,錯誤刪除資料來源：{0},錯誤刪除資料來源：{0},no_change
mangoUI,ui.components.dataSourceEditor,資料來源編輯器,資料來源編輯器,no_change
mangoUI,ui.components.dataSourceStatus,資料來源狀態,資料來源狀態,no_change
mangoUI,ui.components.dataPointSaved,資料點'{0}'保存,資料點'{0}'保存,no_change
mangoUI,ui.components.dataPointSaveError,錯誤保存資料點：{0},錯誤保存資料點：{0},no_change
mangoUI,ui.components.dataPointGetError,錯誤檢索資料點：{0},錯誤檢索資料點：{0},no_change
mangoUI,ui.components.dataPointConfirmDelete,刪除資料點'{0}'？,刪除資料點'{0}'？,no_change
mangoUI,ui.components.dataPointDeleted,資料點'{0}'已刪除,資料點'{0}'已刪除,no_change
mangoUI,ui.components.dataPointDeleteError,錯誤刪除資料點：{0},錯誤刪除資料點：{0},no_change
mangoUI,ui.components.dataPointEditor,資料點編輯器,資料點編輯器,no_change
mangoUI,ui.components.editXDataPoints,編輯{0}資料點,編輯{0}資料點,no_change
mangoUI,ui.components.createPointNotSupported,不支持建立類型的“ {0}”,不支持建立類型的“ {0}”,no_change
mangoUI,ui.components.queryPredicate.in,在數組中,在數組中,no_change
mangoUI,ui.components.queryProperty.pointFolderId,層次結構檔案夾ID,層次結構檔案夾ID,no_change
mangoUI,ui.components.queryProperty.tag,標籤,標籤,no_change
mangoUI,ui.components.confirmDeleteUser,該用戶將被永久刪除,該用戶將被永久刪除,no_change
mangoUI,ui.components.userSaved,用戶{0}保存,用戶{0}保存,no_change
mangoUI,ui.components.errorSavingUser,錯誤保存用戶'{0}' -  {1},錯誤保存用戶'{0}' -  {1},no_change
mangoUI,ui.components.errorSendingEmail,錯誤將電子郵件發送到'{0}' -  {1},錯誤將電子郵件發送到'{0}' -  {1},no_change
mangoUI,ui.components.emailSent,電子郵件發送到'{0}',電子郵件發送到'{0}',no_change
mangoUI,ui.components.userDeleted,用戶'{0}'已刪除,用戶'{0}'已刪除,no_change
mangoUI,ui.components.errorDeletingUser,錯誤刪除用戶'{0}' -  {1},錯誤刪除用戶'{0}' -  {1},no_change
mangoUI,ui.components.errorSwitchingUser,錯誤切換到用戶'{0}' -  {1},錯誤切換到用戶'{0}' -  {1},no_change
mangoUI,ui.components.switchedUser,將用戶切換到'{0}',將用戶切換到'{0}',no_change
mangoUI,ui.components.errorSavingSetting,保存錯誤系統設定,保存錯誤系統設定,no_change
mangoUI,ui.components.errorSavingSettings,錯誤保存系統設定：{0},錯誤保存系統設定：{0},no_change
mangoUI,ui.components.errorOnProperty,'{0}'在屬性上'{1}','{0}'在屬性上'{1}',no_change
mangoUI,ui.components.errorOnLine,'{0}'在行{1},'{0}'在行{1},no_change
mangoUI,ui.components.errorOnLineCol,'{0}'在行{1}，列{2},'{0}'在行{1}，列{2},no_change
mangoUI,ui.components.eventDetectorList,點事件檢測器列表,點事件檢測器列表,no_change
mangoUI,ui.components.eventDetectorEditor,點事件檢測器編輯器,點事件檢測器編輯器,no_change
mangoUI,ui.components.durationEditor,持續時間編輯器,持續時間編輯器,no_change
mangoUI,ui.components.noItemsToList,沒有要列出的項目,沒有要列出的項目,no_change
mangoUI,ui.components.loadingItems,載入項目...,載入項目...,no_change
mangoUI,ui.components.loadMore,載入更多（{0}剩餘）,載入更多（{0}剩餘）,no_change
mangoUI,ui.components.errorLoadingChildren,錯誤載入孩子：{0},錯誤載入孩子：{0},no_change
mangoUI,ui.components.maSerialPortSelect,串行埠號選擇,串行埠號選擇,no_change
mangoUI,ui.components.maHeatMap,熱圖,熱圖,no_change
mangoUI,ui.components.eventTypeFilter,事件類型過濾器,事件類型過濾器,no_change
mangoUI,ui.components.publisherList,發布者列表,發布者列表,no_change
mangoUI,ui.components.publisherSelect,發布者選擇,發布者選擇,no_change
mangoUI,ui.components.publisherEditor,發布者編輯,發布者編輯,no_change
mangoUI,ui.components.maTileMap,瓷磚地圖,瓷磚地圖,no_change
mangoUI,ui.components.tagHierarchy,標籤層次結構,標籤層次結構,no_change
mangoUI,ui.eventDetectors.select,選擇事件檢測器,選擇事件檢測器,no_change
mangoUI,ui.eventDetectors.create,建立事件檢測器,建立事件檢測器,no_change
mangoUI,ui.eventDetectors.edit,編輯事件檢測器,編輯事件檢測器,no_change
mangoUI,ui.eventDetectors.type,事件檢測器類型,事件檢測器類型,no_change
mangoUI,ui.eventDetectors.name,事件檢測器,事件檢測器,no_change
mangoUI,ui.eventDetectors.plural,事件探測器,事件探測器,no_change
mangoUI,ui.eventDetectors.confirmDelete,刪除事件檢測器'{0}'？,刪除事件檢測器'{0}'？,no_change
mangoUI,ui.eventDetectors.deleted,事件檢測器'{0}'刪除,事件檢測器'{0}'刪除,no_change
mangoUI,ui.eventDetectors.saved,事件檢測器'{0}'保存,事件檢測器'{0}'保存,no_change
mangoUI,ui.eventDetectors.count,{0，複數，= 0 {建立事件檢測器} = 1 {1事件檢測器}其他{＃事件檢測器}}}},{0，複數，= 0 {建立事件檢測器} = 1 {1事件檢測器}其他{＃事件檢測器}}}},no_change
mangoUI,ui.eventDetectors.for,{0}的事件檢測器,{0}的事件檢測器,no_change
mangoUI,systemSettings.backupTimeHour,備份小時,備份小時,no_change
mangoUI,systemSettings.backupTimeMinute,備份分鐘,備份分鐘,no_change
mangoUI,systemSettings.lastUpgrade,最後升級,最後升級,no_change
mangoUI,systemSettings.comm.virtual.serialClientSocketBridgeSettings.ipWhiteList,遠端IP白名單,遠端IP白名單,no_change
mangoUI,ui.settings.systemStatus.auditTrail,審核步道,審核步道,no_change
mangoUI,ui.settings.systemStatus.internalMetrics,內部指標,內部指標,no_change
mangoUI,ui.settings.systemStatus.workItems,工作項目,工作項目,no_change
mangoUI,ui.settings.systemStatus.threads,線程,線程,no_change
mangoUI,ui.settings.systemStatus.downloadThreadDump,下載線程轉儲,下載線程轉儲,no_change
mangoUI,ui.settings.systemStatus.noSqlPointValueDatabaseSize,NOSQL點值資料庫大小,NOSQL點值資料庫大小,no_change
mangoUI,ui.settings.systemStatus.fileDataSize,命令大小,命令大小,no_change
mangoUI,ui.settings.systemStatus.formatfiledataCount,（{0}檔案）,（{0}檔案）,no_change
mangoUI,ui.settings.systemStatus.eventsCount,事件很重要,事件很重要,no_change
mangoUI,ui.settings.systemStatus.id,ID,ID,no_change
mangoUI,ui.settings.systemStatus.cpuTime,CPU時間,CPU時間,no_change
mangoUI,ui.settings.systemStatus.userTime,用戶時間,用戶時間,no_change
mangoUI,ui.settings.systemStatus.state,狀態,狀態,no_change
mangoUI,ui.settings.systemStatus.queueCounts,隊列計數,隊列計數,no_change
mangoUI,ui.settings.systemStatus.highPriority,優先級,優先級,no_change
mangoUI,ui.settings.systemStatus.mediumPriority,中等優先級,中等優先級,no_change
mangoUI,ui.settings.systemStatus.lowPriority,優先級低,優先級低,no_change
mangoUI,ui.settings.systemStatus.noneFound,沒有發現,沒有發現,no_change
mangoUI,ui.settings.systemStatus.className,班級名稱,班級名稱,no_change
mangoUI,ui.settings.systemStatus.count,數數,數數,no_change
mangoUI,ui.settings.systemStatus.rejectedStats,拒絕統計資料,拒絕統計資料,no_change
mangoUI,ui.settings.systemStatus.runningStats,執行統計,執行統計,no_change
mangoUI,ui.settings.systemStatus.queueSizeLimit,隊列尺寸限制,隊列尺寸限制,no_change
mangoUI,ui.settings.systemStatus.maxQueueSize,最大隊列大小,最大隊列大小,no_change
mangoUI,ui.settings.systemStatus.currentQueueSize,當前隊列大小,當前隊列大小,no_change
mangoUI,ui.settings.systemStatus.executionCount,執行計數,執行計數,no_change
mangoUI,ui.settings.systemStatus.avgExecutionTime,avg。執行時間（MS）,avg。執行時間（MS）,no_change
mangoUI,ui.settings.systemStatus.lastExecutionTime,最後執行時間（MS）,最後執行時間（MS）,no_change
mangoUI,ui.settings.systemStatus.rejections,拒絕,拒絕,no_change
mangoUI,ui.settings.systemStatus.currentlyRunning,當前正在執行,當前正在執行,no_change
mangoUI,ui.settings.systemStatus.lastAccess,最後存取,最後存取,no_change
mangoUI,ui.settings.systemStatus.poolFull,泳池滿,泳池滿,no_change
mangoUI,ui.settings.systemStatus.queueFull,隊列滿,隊列滿,no_change
mangoUI,ui.settings.systemStatus.totalRejections,總拒絕,總拒絕,no_change
mangoUI,ui.settings.systemStatus.alarmLevel,警報水平,警報水平,no_change
mangoUI,ui.settings.systemStatus.changeType,更改類型,更改類型,no_change
mangoUI,ui.settings.systemStatus.type,類型,類型,no_change
mangoUI,ui.settings.systemStatus.message,訊息,訊息,no_change
mangoUI,ui.settings.systemStatus.timestamp,時間戳,時間戳,no_change
mangoUI,ui.settings.systemStatus.username,使用者名稱,使用者名稱,no_change
mangoUI,ui.settings.systemStatus.value,數值,數值,no_change
mangoUI,ui.settings.systemStatus.priority,優先事項,優先事項,no_change
mangoUI,ui.settings.systemStatus.blockedThreadDetails,阻止線程詳細資訊,阻止線程詳細資訊,no_change
mangoUI,ui.settings.systemStatus.displayingStackTraceForThread,顯示線程{0}的堆棧跟踪,顯示線程{0}的堆棧跟踪,no_change
mangoUI,ui.settings.systemStatus.displayingLogFile,顯示日誌檔案{0},顯示日誌檔案{0},no_change
mangoUI,ui.settings.systemStatus.viewCurrentMaLog,檢視當前的ma.log,檢視當前的ma.log,no_change
mangoUI,ui.settings.systemStatus.displayingAuditContext,顯示{0}的審計上下文,顯示{0}的審計上下文,no_change
mangoUI,ui.settings.systemStatus.create,創造,創造,no_change
mangoUI,ui.settings.systemStatus.modify,調整,調整,no_change
mangoUI,ui.settings.systemStatus.delete,刪除,刪除,no_change
mangoUI,ui.settings.systemStatus.pointName,點名稱,點名稱,no_change
mangoUI,ui.settings.systemStatus.pointId,點ID,點ID,no_change
mangoUI,ui.settings.systemStatus.dataSourcesPerformance,資料來源性能,資料來源性能,no_change
mangoUI,ui.settings.publiclyResolvableBaseUrl,可公開解決的URL,可公開解決的URL,no_change
mangoUI,ui.time.milliseconds,{0，複數，= 1 {1毫秒}其他{＃milliseconds}}},{0，複數，= 1 {1毫秒}其他{＃milliseconds}}},no_change
mangoUI,ui.time.seconds,{0，複數，= 1 {1秒}其他{＃seconds}}},{0，複數，= 1 {1秒}其他{＃seconds}}},no_change
mangoUI,ui.time.minutes,{0，複數，= 1 {1分鐘}其他{＃分鐘}}},{0，複數，= 1 {1分鐘}其他{＃分鐘}}},no_change
mangoUI,ui.time.hours,{0，複數，= 1 {1小時}其他{＃小時}}},{0，複數，= 1 {1小時}其他{＃小時}}},no_change
mangoUI,ui.time.days,{0，複數，= 1 {1 day}其他{＃days}}},{0，複數，= 1 {1 day}其他{＃days}}},no_change
mangoUI,ui.time.weeks,{0，複數，= 1 {1週}其他{＃weekh}}},{0，複數，= 1 {1週}其他{＃weekh}}},no_change
mangoUI,ui.time.months,{0，複數，= 1 {1個月}其他{＃月}},{0，複數，= 1 {1個月}其他{＃月}},no_change
mangoUI,ui.time.years,{0，複數，= 1 {1年}其他{＃年}},{0，複數，= 1 {1年}其他{＃年}},no_change
mangoUI,ui.time.millisecondsFromNow,{0，複數，= 1 {1毫秒}其他{＃milliseconds}}},{0，複數，= 1 {1毫秒}其他{＃milliseconds}}},no_change
mangoUI,ui.time.secondsFromNow,{0，複數，= 1 {1秒}其他{＃seconds}}},{0，複數，= 1 {1秒}其他{＃seconds}}},no_change
mangoUI,ui.time.minutesFromNow,{0，複數，= 1 {1分鐘},{0，複數，= 1 {1分鐘},no_change
mangoUI,ui.time.hoursFromNow,{0，複數，= 1 {1小時}其他{＃小時}},{0，複數，= 1 {1小時}其他{＃小時}},no_change
mangoUI,ui.time.daysFromNow,{0，複數，= 1 {1 day}其他{＃days}}},{0，複數，= 1 {1 day}其他{＃days}}},no_change
mangoUI,ui.time.weeksFromNow,{0，複數，= 1 {1週}其他{＃weekh}}},{0，複數，= 1 {1週}其他{＃weekh}}},no_change
mangoUI,ui.time.monthsFromNow,{0，複數，= 1 {1個月}其他{＃monter}},{0，複數，= 1 {1個月}其他{＃monter}},no_change
mangoUI,ui.time.yearsFromNow,{0，複數，= 1 {1年}其他{＃年}},{0，複數，= 1 {1年}其他{＃年}},no_change
mangoUI,ui.eventCount.unacknowledged,{0，複數，= 1 {1 nocknowed event},{0，複數，= 1 {1 nocknowed event},no_change
mangoUI,ui.eventCount.none,{0，複數，= 1 {1 none event}其他{＃無events}}},{0，複數，= 1 {1 none event}其他{＃無events}}},no_change
